product_orders,product_reorders,product_reorder_rate,avg_cart_position,median_cart_position,std_cart_position,product_popularity_rank,order_size,order_reorders,order_reorder_rate,add_to_cart_order,department_frequency,aisle_frequency,department_id,aisle_id,reorder_x_position,popularity_score,order_complexity,reordered
54,31,0.5740740740740741,12.925925925925926,9.5,10.48242347726296,4268.5,11,10,0.9090909090909092,6,29500,16201,14,121,3.4444444444444446,0.0028836911246395,10.0,1
810,589,0.7271604938271605,7.641975308641975,6.0,6.947460682694422,189.0,23,23,1.0,5,217051,55240,16,120,3.635802469135802,0.043255366869593,23.0,1
1527,1069,0.7000654878847413,8.715127701375245,7.0,6.942427564731616,85.0,22,21,0.9545454545454546,15,409087,150473,4,24,10.50098231827112,0.0815443768023069,21.0,1
7293,6042,0.8284656519950637,6.972850678733032,5.0,6.149653853434211,7.0,23,19,0.8260869565217391,2,409087,150473,4,24,1.6569313039901274,0.3894585068888176,19.0,1
451,322,0.7139689578713969,9.711751662971174,8.0,7.441106207515458,425.5,46,12,0.2608695652173913,14,118862,17449,19,3,9.995565410199555,0.0240841610594894,12.0,1
243,153,0.6296296296296297,9.427983539094653,7.0,8.296043493896379,942.0,20,0,0.0,10,48394,5054,3,43,6.296296296296297,0.0129766100608779,0.0,0
53,42,0.7924528301886793,4.188679245283019,3.0,4.350316539206282,4341.5,1,1,1.0,1,217051,41699,16,21,0.7924528301886793,0.0028302894371462,1.0,1
416,267,0.6418269230769231,4.550480769230769,4.0,3.460949066802743,475.5,11,9,0.8181818181818182,9,118862,31269,19,107,5.776442307692308,0.0222151019972231,9.0,1
72,44,0.6111111111111112,12.055555555555555,10.0,9.638375307086273,3345.0,52,25,0.4807692307692308,49,118862,19592,19,78,29.944444444444446,0.0038449214995193,25.0,1
98,64,0.6530612244897959,8.285714285714286,7.0,6.3910375389870975,2494.5,10,5,0.5,10,114046,23228,7,31,6.530612244897958,0.0052333653743458,5.0,1
140,73,0.5214285714285715,9.271428571428572,6.0,8.35958318566343,1756.0,51,32,0.6274509803921569,46,217051,41699,16,21,23.985714285714288,0.0074762362490654,32.0,0
1694,1067,0.6298701298701299,10.241440377804016,8.0,7.5983121701787315,79.0,7,6,0.8571428571428571,1,217051,41699,16,21,0.6298701298701299,0.0904624586136921,6.0,0
95,53,0.5578947368421052,10.421052631578949,8.0,9.262804762687624,2572.5,3,0,0.0,2,409087,78493,4,123,1.1157894736842104,0.0050731603118658,0.0,0
92,42,0.4565217391304347,10.26086956521739,9.0,8.003940739874027,2647.0,7,7,1.0,7,118862,12532,19,117,3.1956521739130435,0.0049129552493858,7.0,1
139,65,0.4676258992805755,8.201438848920864,7.0,5.776238001584041,1770.0,8,2,0.25,4,44291,16957,20,96,1.870503597122302,0.0074228345615721,2.0,0
460,252,0.5478260869565217,11.178260869565218,10.0,7.5890332824896465,414.5,20,10,0.5,18,81242,12102,13,88,9.86086956521739,0.0245647762469294,10.0,0
239,138,0.5774058577405857,11.405857740585772,10.0,8.36399642102612,950.5,8,3,0.375,3,46799,3996,15,99,1.732217573221757,0.0127630033109046,3.0,0
27,10,0.3703703703703703,10.925925925925926,10.0,8.104727613350722,7340.5,5,3,0.6,4,38713,6134,9,63,1.4814814814814814,0.0014418455623197,3.0,0
58,36,0.6206896551724138,11.172413793103448,9.0,7.4507457086686975,4013.5,31,25,0.8064516129032258,6,38713,9917,9,4,3.724137931034483,0.0030972978746128,25.0,1
9784,8055,0.8232829108748978,7.485384300899428,6.0,6.193974362627672,4.0,9,7,0.7777777777777778,2,409087,78493,4,123,1.6465658217497956,0.5224821104346897,7.0,1
301,183,0.6079734219269103,9.312292358803989,8.0,7.119607788418408,720.5,23,17,0.7391304347826086,11,118862,31269,19,107,6.687707641196013,0.0160739079354907,17.0,1
420,253,0.6023809523809524,10.826190476190476,9.0,7.870113842684006,470.0,24,14,0.5833333333333334,8,38713,11298,9,131,4.819047619047619,0.0224287087471964,14.0,1
5,3,0.6,4.4,5.0,2.1908902300206643,19690.0,15,10,0.6666666666666666,5,114046,8392,7,26,3.0,0.0002670084374666,10.0,1
1342,987,0.7354694485842027,8.421013412816691,6.0,7.137465999650434,102.0,44,37,0.8409090909090909,25,217051,41699,16,21,18.38673621460507,0.0716650646160418,37.0,1
729,469,0.6433470507544582,8.315500685871056,6.0,7.544140696543516,221.0,21,18,0.8571428571428571,10,114046,14350,7,98,6.433470507544582,0.0389298301826337,18.0,0
168,104,0.6190476190476191,9.30952380952381,8.0,6.916917022001209,1440.0,12,7,0.5833333333333334,4,118862,19592,19,78,2.4761904761904763,0.0089714834988785,7.0,0
26,13,0.5,9.26923076923077,8.0,7.754006408600356,7530.0,8,4,0.5,5,118862,9980,19,61,2.5,0.0013884438748264,4.0,1
34,21,0.6176470588235294,7.147058823529412,7.0,5.641471723633483,6133.5,11,2,0.1818181818181818,2,217051,55240,16,120,1.2352941176470589,0.001815657374773,2.0,0
18726,16557,0.8841717398269785,4.959414717505073,3.0,5.0238584588908655,1.0,17,5,0.2941176470588235,6,409087,150473,4,24,5.305030438961871,1.0,5.0,1
10894,8603,0.7897007527079126,8.017073618505599,6.0,6.691787959878036,3.0,15,11,0.7333333333333333,11,409087,150473,4,24,8.68670827978704,0.5817579835522803,11.0,1
321,270,0.8411214953271028,3.202492211838006,2.0,2.8700163360981765,671.0,5,5,1.0,5,118862,12532,19,117,4.205607476635514,0.0171419416853572,5.0,1
295,178,0.6033898305084746,10.989830508474576,9.0,8.072159573203228,736.5,36,33,0.9166666666666666,20,29500,16201,14,121,12.067796610169491,0.0157534978105308,33.0,1
50,30,0.6,8.16,5.0,8.788582574765364,4578.0,18,8,0.4444444444444444,17,44291,4133,20,13,10.2,0.0026700843746662,8.0,0
93,34,0.3655913978494624,6.913978494623656,5.0,5.828445825317665,2624.0,21,3,0.1428571428571428,8,81242,13088,13,17,2.924731182795699,0.0049663569368792,3.0,0
21,12,0.5714285714285714,9.714285714285714,7.0,10.1002121618452,8707.0,16,0,0.0,11,29500,6352,14,130,6.285714285714286,0.0011214354373598,0.0,0
127,35,0.2755905511811024,10.251968503937007,8.0,8.10346634034836,1938.5,22,18,0.8181818181818182,19,81242,1094,13,97,5.236220472440945,0.0067820143116522,18.0,0
475,277,0.5831578947368421,9.214736842105264,8.0,6.713877692907994,399.5,19,18,0.9473684210526316,18,409087,150609,4,83,10.496842105263156,0.0253658015593292,18.0,1
5546,4279,0.7715470609448251,7.628921745402091,6.0,6.598744599460986,10.0,6,4,0.6666666666666666,6,409087,78493,4,123,4.62928236566895,0.2961657588379793,4.0,1
67,50,0.746268656716418,5.597014925373134,4.0,5.242771940585055,3552.0,25,15,0.6,3,114046,9376,7,94,2.238805970149254,0.0035779130620527,15.0,1
29,19,0.6551724137931034,9.172413793103448,4.0,9.750710470514596,6966.0,19,16,0.8421052631578947,10,118862,962,19,46,6.551724137931034,0.0015486489373064,16.0,1
645,479,0.7426356589147287,6.393798449612403,4.0,6.973327087811106,265.0,23,19,0.8260869565217391,23,114046,16279,7,77,17.080620155038762,0.0344440884331944,19.0,0
246,139,0.5650406504065041,9.272357723577237,7.0,7.92174790867864,929.5,27,15,0.5555555555555556,9,29500,16201,14,121,5.085365853658537,0.0131368151233578,15.0,1
497,313,0.6297786720321932,9.17907444668008,7.0,7.83538581792993,375.5,18,13,0.7222222222222222,6,118862,6917,19,23,3.778672032193159,0.0265406386841824,13.0,1
185,91,0.4918918918918919,10.18918918918919,8.0,8.526295126146138,1284.5,28,11,0.3928571428571428,25,46799,15109,15,69,12.297297297297298,0.009879312186265,11.0,0
269,132,0.4907063197026022,8.996282527881041,7.0,7.850990117834048,822.5,19,18,0.9473684210526316,19,217051,10575,16,36,9.323420074349444,0.0143650539357043,18.0,1
268,110,0.4104477611940298,10.78358208955224,9.0,8.167132393934393,828.0,19,2,0.1052631578947368,9,217051,41699,16,21,3.694029850746269,0.014311652248211,2.0,0
4,2,0.5,7.0,6.0,2.70801280154532,21818.0,8,5,0.625,6,5598,1839,5,27,3.0,0.0002136067499732,5.0,1
113,45,0.3982300884955752,8.460176991150442,6.0,7.190066806551949,2185.0,6,1,0.1666666666666666,4,35986,5894,17,114,1.592920353982301,0.0060343906867457,1.0,0
86,45,0.5232558139534884,5.732558139534884,4.0,5.977259688095622,2830.5,19,14,0.7368421052631579,16,114046,16279,7,77,8.372093023255815,0.0045925451244259,14.0,1
14,9,0.6428571428571429,8.642857142857142,6.5,6.020569138150708,11316.5,40,39,0.975,16,118862,17449,19,3,10.285714285714286,0.0007476236249065,39.0,1
191,107,0.5602094240837696,9.780104712041885,7.0,8.296087980394814,1231.5,28,8,0.2857142857142857,25,44291,16957,20,96,14.00523560209424,0.010199722311225,8.0,1
1953,1323,0.6774193548387096,8.13005632360471,6.0,6.542224364711101,66.0,15,12,0.8,9,409087,150609,4,83,6.096774193548387,0.1042934956744633,12.0,0
4,1,0.25,12.5,6.0,14.38749456993816,21818.0,7,4,0.5714285714285714,5,118862,19592,19,78,1.25,0.0002136067499732,4.0,0
12,8,0.6666666666666666,6.5,4.5,5.334280218974763,12384.0,9,1,0.1111111111111111,3,114046,9376,7,94,2.0,0.0006408202499198,1.0,0
2088,1510,0.7231800766283525,7.951628352490421,6.0,6.444935181134723,60.0,13,11,0.8461538461538461,9,30307,5608,12,49,6.508620689655173,0.1115027234860621,11.0,1
126,60,0.4761904761904761,10.674603174603174,10.0,6.815076657035477,1953.5,21,10,0.4761904761904761,16,217051,3873,16,2,7.619047619047619,0.0067286126241589,10.0,0
778,404,0.519280205655527,9.769922879177376,8.0,7.691260663827182,197.0,10,9,0.9,7,409087,150609,4,83,3.634961439588689,0.0415465128698066,9.0,1
18726,16557,0.8841717398269785,4.959414717505073,3.0,5.0238584588908655,1.0,12,9,0.75,1,409087,150473,4,24,0.8841717398269785,1.0,9.0,1
9,5,0.5555555555555556,12.11111111111111,10.0,6.863753427324667,14582.0,8,6,0.75,7,29500,3803,14,57,3.888888888888889,0.0004806151874399,6.0,0
23,14,0.6086956521739131,7.869565217391305,6.0,6.024980934153816,8193.5,10,2,0.2,10,100426,18221,1,38,6.086956521739131,0.0012282388123464,2.0,0
174,123,0.7068965517241379,8.517241379310345,6.5,7.1262148445555145,1385.0,25,11,0.44,2,217051,55240,16,120,1.4137931034482758,0.0092918936238385,11.0,0
510,199,0.3901960784313725,10.68627450980392,9.0,8.239752690698166,365.0,25,10,0.4,17,409087,16052,4,16,6.633333333333334,0.0272348606215956,10.0,0
1262,828,0.6561014263074485,9.59350237717908,8.0,7.096618059486552,108.0,12,5,0.4166666666666667,9,217051,41699,16,21,5.9049128367670365,0.0673929296165758,5.0,1
247,145,0.5870445344129555,9.603238866396762,8.0,7.706801295937804,925.5,18,16,0.8888888888888888,11,29500,16201,14,121,6.45748987854251,0.0131902168108512,16.0,1
184,85,0.4619565217391304,10.798913043478262,9.0,8.882831658070598,1293.5,25,20,0.8,19,29500,3803,14,57,8.777173913043478,0.0098259104987717,20.0,1
13,6,0.4615384615384615,12.0,9.0,9.018499505645789,11823.5,15,10,0.6666666666666666,15,118862,31269,19,107,6.923076923076923,0.0006942219374132,10.0,0
14,4,0.2857142857142857,14.785714285714286,13.0,8.432342237148324,11316.5,35,21,0.6,24,81242,2905,13,5,6.857142857142857,0.0007476236249065,21.0,1
3,0,0.0,5.333333333333333,4.0,5.131601439446884,24684.0,14,12,0.8571428571428571,1,114046,14350,7,98,0.0,0.0001602050624799,12.0,0
488,382,0.7827868852459017,5.213114754098361,4.0,4.758616105483945,388.5,7,7,1.0,5,217051,26240,16,91,3.913934426229509,0.0260600234967424,7.0,1
231,168,0.7272727272727273,9.554112554112557,7.0,7.574291068296525,999.0,30,24,0.8,27,30307,1526,12,7,19.63636363636364,0.012335789810958,24.0,1
275,137,0.4981818181818181,8.741818181818182,7.0,6.714911256189492,801.5,15,5,0.3333333333333333,5,46799,15109,15,69,2.4909090909090907,0.0146854640606643,5.0,1
810,589,0.7271604938271605,7.641975308641975,6.0,6.947460682694422,189.0,11,8,0.7272727272727273,1,217051,55240,16,120,0.7271604938271605,0.043255366869593,8.0,1
39,19,0.4871794871794871,8.333333333333334,6.0,7.031258528259934,5535.0,10,5,0.5,9,46799,15109,15,69,4.384615384615384,0.0020826658122396,5.0,1
262,153,0.583969465648855,8.477099236641221,6.5,7.067643229915004,852.5,3,2,0.6666666666666666,1,217051,41699,16,21,0.583969465648855,0.013991242123251,2.0,0
71,26,0.3661971830985915,10.183098591549296,8.0,6.868790409536517,3385.5,23,18,0.782608695652174,1,38713,9917,9,4,0.3661971830985915,0.003791519812026,18.0,0
268,189,0.7052238805970149,8.414179104477611,7.0,6.557445983420632,828.0,18,9,0.5,18,48394,23635,3,112,12.694029850746269,0.014311652248211,9.0,0
423,264,0.624113475177305,11.01418439716312,9.0,8.39204019356836,464.5,22,12,0.5454545454545454,1,217051,12820,16,108,0.624113475177305,0.0225889138096763,12.0,1
7409,6226,0.8403293291942232,6.417735186934809,5.0,5.652439189413349,6.0,28,18,0.6428571428571429,28,409087,150473,4,24,23.52922121743825,0.3956531026380434,18.0,0
991,544,0.5489404641775983,8.958627648839556,7.0,7.505102892557919,148.5,18,9,0.5,12,81242,12102,13,88,6.58728557013118,0.0529210723058848,9.0,0
791,555,0.7016434892541087,7.438685208596713,6.0,6.560601260711303,194.5,23,10,0.4347826086956521,2,114046,23228,7,31,1.4032869785082174,0.0422407348072199,10.0,1
391,256,0.6547314578005116,8.820971867007673,7.0,6.854807040746892,508.5,9,4,0.4444444444444444,1,44291,5123,20,14,0.6547314578005116,0.0208800598098899,4.0,0
791,420,0.5309734513274337,10.13653603034134,8.0,7.433694594715179,194.5,16,15,0.9375,16,44291,15142,20,67,8.495575221238939,0.0422407348072199,15.0,0
52,12,0.2307692307692307,10.807692307692308,8.0,9.33271383421308,4419.0,21,9,0.4285714285714285,9,81242,2905,13,5,2.076923076923077,0.0027768877496528,9.0,0
4059,2869,0.7068243409706825,8.346883468834688,6.0,6.783412422927498,17.0,7,7,1.0,4,409087,78493,4,123,2.82729736388273,0.2167574495354053,7.0,1
310,202,0.6516129032258065,10.629032258064516,9.0,8.633932213552045,694.0,13,12,0.9230769230769232,5,14941,13198,18,92,3.258064516129032,0.0165545231229306,12.0,1
82,41,0.5,8.512195121951219,6.5,8.17289090464538,2975.0,5,2,0.4,2,30307,3159,12,122,1.0,0.0043789383744526,2.0,0
3257,2426,0.7448572305802886,7.201412342646608,5.0,6.068099247005292,28.0,4,2,0.5,4,409087,150473,4,24,2.9794289223211545,0.1739292961657588,2.0,0
624,292,0.4679487179487179,9.959935897435898,8.0,7.530142574141307,285.0,24,15,0.625,18,409087,78493,4,123,8.423076923076923,0.0333226529958346,15.0,1
148,104,0.7027027027027027,5.621621621621622,4.0,5.79397459177563,1650.5,5,3,0.6,2,114046,16279,7,77,1.4054054054054057,0.007903449749012,3.0,1
3818,2428,0.6359350445259299,9.881875327396545,8.0,7.134027464038204,20.0,12,9,0.75,2,409087,150609,4,83,1.2718700890518595,0.203887642849514,9.0,1
9,6,0.6666666666666666,7.222222222222222,7.0,5.783117190965824,14582.0,26,4,0.1538461538461538,10,114046,16279,7,77,6.666666666666666,0.0004806151874399,4.0,0
15480,13362,0.8631782945736434,4.763501291989664,3.0,4.9579091349581565,2.0,5,4,0.8,2,409087,150473,4,24,1.7263565891472867,0.8266581223966677,4.0,1
2088,1510,0.7231800766283525,7.951628352490421,6.0,6.444935181134723,60.0,26,12,0.4615384615384615,16,30307,5608,12,49,11.57088122605364,0.1115027234860621,12.0,0
48,25,0.5208333333333334,9.3125,6.0,8.021662824382803,4726.5,16,15,0.9375,14,35986,4636,17,75,7.291666666666667,0.0025632809996795,15.0,1
259,172,0.6640926640926641,9.212355212355211,7.0,7.492973572528232,867.5,24,11,0.4583333333333333,16,100426,9729,1,52,10.625482625482626,0.0138310370607711,11.0,0
3505,2510,0.7161198288159771,8.381455064194009,7.0,6.592185134358274,25.0,25,16,0.64,9,409087,150473,4,24,6.445078459343794,0.1871729146641033,16.0,0
19,8,0.4210526315789473,9.052631578947368,5.0,8.77163157387702,9323.0,3,0,0.0,3,21570,3070,11,20,1.263157894736842,0.0010146320623731,0.0,0
2400,1503,0.62625,9.4075,8.0,7.189551291277092,48.0,23,16,0.6956521739130435,12,409087,16052,4,16,7.515,0.1281640499839794,16.0,0
106,72,0.6792452830188679,10.61320754716981,8.0,9.031764848595396,2312.5,14,10,0.7142857142857143,2,29500,3144,14,48,1.3584905660377358,0.0056605788742924,10.0,0
1493,1014,0.6791694574681849,8.235097119892833,6.0,6.514187491947071,87.0,12,12,1.0,10,409087,78493,4,123,6.791694574681849,0.0797287194275339,12.0,1
222,139,0.6261261261261262,10.82882882882883,9.0,7.783697865944272,1041.0,17,12,0.7058823529411765,17,118862,19592,19,78,10.644144144144144,0.0118551746235181,12.0,0
401,188,0.4688279301745636,9.271820448877806,7.0,7.932113774252155,491.5,12,6,0.5,1,409087,150473,4,24,0.4688279301745636,0.0214140766848232,6.0,0
6494,4786,0.7369879889128427,7.441330458885124,5.0,6.46619408410291,8.0,16,13,0.8125,12,409087,150473,4,24,8.843855866954112,0.3467905585816512,13.0,1
3,1,0.3333333333333333,5.333333333333333,5.0,3.5118845842842465,24684.0,26,6,0.2307692307692307,9,46799,12679,15,81,3.0,0.0001602050624799,6.0,1
33,12,0.3636363636363636,10.212121212121213,9.0,8.126951979976779,6281.5,5,3,0.6,4,81242,13088,13,17,1.4545454545454546,0.0017622556872797,3.0,1
33,19,0.5757575757575758,8.454545454545455,7.0,6.44249034288619,6281.5,15,15,1.0,1,114046,14350,7,98,0.5757575757575758,0.0017622556872797,15.0,1
34,21,0.6176470588235294,9.705882352941176,8.0,6.137462765496908,6133.5,20,8,0.4,11,30307,12813,12,106,6.794117647058824,0.001815657374773,8.0,1
359,220,0.6128133704735376,8.16991643454039,6.0,6.872062114277964,587.0,13,11,0.8461538461538461,9,100426,18221,1,38,5.515320334261838,0.0191712058101036,11.0,1
1222,621,0.5081833060556464,10.456628477905074,9.0,7.512871908636844,111.0,23,12,0.5217391304347826,6,409087,16052,4,16,3.0490998363338786,0.0652568621168429,12.0,1
692,333,0.4812138728323699,12.020231213872831,10.0,9.081693611139247,239.0,19,14,0.7368421052631579,8,409087,150473,4,24,3.84971098265896,0.0369539677453807,14.0,1
1335,1088,0.8149812734082397,5.158801498127341,3.0,5.1720281924971925,103.0,4,4,1.0,4,217051,32644,16,84,3.2599250936329587,0.0712912528035886,4.0,1
115,30,0.2608695652173913,9.278260869565218,7.0,9.30246885366758,2141.5,21,12,0.5714285714285714,16,11902,7007,6,66,4.173913043478261,0.0061411940617323,12.0,0
316,202,0.6392405063291139,9.677215189873415,8.0,7.124978629735054,678.5,39,17,0.4358974358974359,17,38713,9736,9,9,10.867088607594935,0.0168749332478906,17.0,0
46,13,0.2826086956521739,10.152173913043478,8.5,6.847440369475778,4895.0,7,7,1.0,4,81242,4719,13,89,1.1304347826086956,0.0024564776246929,7.0,1
272,178,0.6544117647058824,6.680147058823529,5.0,6.049968068628994,811.5,9,3,0.3333333333333333,4,114046,8392,7,26,2.617647058823529,0.0145252589981843,3.0,1
152,82,0.5394736842105263,9.842105263157896,8.0,7.78443451408502,1601.5,13,3,0.2307692307692307,9,44291,15142,20,67,4.855263157894737,0.0081170564989853,3.0,0
710,532,0.7492957746478873,7.780281690140845,6.0,6.164382421610595,227.0,10,6,0.6,10,409087,78493,4,123,7.492957746478873,0.0379151981202606,6.0,1
113,70,0.6194690265486725,6.115044247787611,4.0,6.156808386408758,2185.0,13,6,0.4615384615384615,11,114046,23228,7,31,6.814159292035398,0.0060343906867457,6.0,0
521,261,0.5009596928982726,11.45873320537428,10.0,8.535374666635178,353.5,6,0,0.0,3,81242,5188,13,51,1.5028790786948178,0.0278222791840222,0.0,0
5,0,0.0,14.2,10.0,11.584472366059664,19690.0,25,11,0.44,10,21570,2137,11,127,0.0,0.0002670084374666,11.0,0
154,32,0.2077922077922078,8.75974025974026,7.0,6.6745592445167965,1581.0,18,6,0.3333333333333333,13,100426,22676,1,37,2.7012987012987013,0.008223859873972,6.0,0
417,295,0.7074340527577938,8.731414868105515,7.0,7.209421997734147,474.0,37,23,0.6216216216216216,33,48394,9851,3,93,23.3453237410072,0.0222685036847164,23.0,0
18726,16557,0.8841717398269785,4.959414717505073,3.0,5.0238584588908655,1.0,9,4,0.4444444444444444,3,409087,150473,4,24,2.6525152194809354,1.0,4.0,1
33,19,0.5757575757575758,10.363636363636363,8.0,8.154056436132654,6281.5,28,16,0.5714285714285714,23,46799,15109,15,69,13.242424242424244,0.0017622556872797,16.0,0
628,392,0.6242038216560509,8.98248407643312,8.0,6.4982892270607575,281.5,11,8,0.7272727272727273,4,217051,55240,16,120,2.496815286624204,0.0335362597458079,8.0,1
41,15,0.3658536585365853,9.51219512195122,7.0,6.975392287246332,5336.0,15,2,0.1333333333333333,8,217051,10575,16,36,2.926829268292683,0.0021894691872263,2.0,0
62,41,0.6612903225806451,10.612903225806452,6.5,9.89842649974273,3796.5,21,20,0.9523809523809524,7,100426,9729,1,52,4.629032258064516,0.0033109046245861,20.0,1
12,4,0.3333333333333333,6.0,5.0,5.720775535473553,12384.0,3,2,0.6666666666666666,2,21570,2137,11,127,0.6666666666666666,0.0006408202499198,2.0,0
707,440,0.6223479490806223,10.227722772277229,9.0,7.397298396065259,229.5,13,11,0.8461538461538461,5,118862,31269,19,107,3.111739745403112,0.0377549930577806,11.0,1
10894,8603,0.7897007527079126,8.017073618505599,6.0,6.691787959878036,3.0,7,6,0.8571428571428571,1,409087,150473,4,24,0.7897007527079126,0.5817579835522803,6.0,1
